I_real,I_seir,S_seir,E_seir,u_opt,beta_opt,R0_opt
9,57.9772114425253,503290.816161088,599.036601714525,0.321354489338172,0.218420050494084,1.52894035345859
12,59.7754828127733,503145.683092044,624.36235041509,0.321354489338172,0.218420050494084,1.52894035345859
20,61.6272900433481,502995.37350144,649.799470936901,0.321354489338172,0.218420050494084,1.52894035345859
19,64.6621146937268,502839.540668787,675.672409402421,0.321354489338172,0.218420050494084,1.52894035345859
14,67.5628257534756,502677.883825739,702.194770569893,0.321354489338172,0.218420050494084,1.52894035345859
20,70.4192107250037,502510.127604911,729.512037283825,0.321354489338172,0.218420050494084,1.52894035345859
9,73.2881568571205,502336.009248654,757.727986083975,0.321354489338172,0.218420050494084,1.52894035345859
32,76.2062570671464,502155.270613121,786.921024400444,0.321354489338172,0.218420050494084,1.52894035345859
25,79.1976029398358,501967.653135374,817.15429726719,0.321354489338172,0.218420050494084,1.52894035345859
32,82.2786028750187,501772.894631164,848.481942023157,0.321354489338172,0.218420050494084,1.52894035345859
28,85.4609613933417,501570.727223588,880.952961195076,0.288249965354771,0.229074643630618,1.60352250541432
38,88.7535217399799,501350.639365477,924.850227066778,0.288249965354771,0.229074643630618,1.60352250541432
33,92.1634057784625,501122.200753815,968.318793315574,0.288249965354771,0.229074643630618,1.60352250541432
49,95.6967194321796,500884.642941501,1012.21284696682,0.288249965354771,0.229074643630618,1.60352250541432
50,99.3589894905885,500637.330123351,1057.08309572281,0.288249965354771,0.229074643630618,1.60352250541432
63,104.309977988879,500379.701678319,1103.29492161055,0.288249965354771,0.229074643630618,1.60352250541432
110,109.212615254808,500111.236747541,1151.10086806634,0.288249965354771,0.229074643630618,1.60352250541432
88,114.163241460226,499831.432326698,1200.68511529641,0.288249965354771,0.229074643630618,1.60352250541432
57,119.223968617031,499539.789647536,1252.19077139862,0.288249965354771,0.229074643630618,1.60352250541432
115,124.436006631513,499235.805644697,1305.73661995776,0.288249965354771,0.229074643630618,1.60352250541432
105,129.827838818609,498918.967543544,1361.42739711958,0.288249965354771,0.229074643630618,1.60352250541432
142,135.420238091264,498588.749364956,1419.36009628405,0.288249965354771,0.229074643630618,1.60352250541432
203,141.229345011597,498244.609609411,1479.62783257235,0.315212151733758,0.220396943685935,1.54277860580154
184,147.268556681917,497899.574743905,1528.737131563,0.315212151733758,0.220396943685935,1.54277860580154
151,153.549685852807,497540.043414254,1582.52103490175,0.315212151733758,0.220396943685935,1.54277860580154
133,160.083672003027,497166.028098196,1640.03214398001,0.315212151733758,0.220396943685935,1.54277860580154
195,166.88101719654,496777.343410302,1700.71040307781,0.315212151733758,0.220396943685935,1.54277860580154
154,172.419849049359,496373.676201024,1764.23553174007,0.315212151733758,0.220396943685935,1.54277860580154
305,178.485909919792,495954.628809966,1830.43581644989,0.315212151733758,0.220396943685935,1.54277860580154
209,184.972346692475,495519.745743259,1899.23171986751,0.315212151733758,0.220396943685935,1.54277860580154
204,191.815993031805,495068.530120285,1970.60099886766,0.315212151733758,0.220396943685935,1.54277860580154
